datetime,portfolio_value,cash,return
2020-06-25 09:30:00-04:00,101099.27112915041,101099.27112915041,0.0
2020-06-26 09:30:00-04:00,101099.27112915041,50582.87052490236,0.0
2020-06-27 09:30:00-04:00,100088.94311706544,100088.94311706544,-0.009993425281912383
2020-06-29 09:30:00-04:00,100088.94311706544,100088.94311706544,0.0
2020-06-30 09:30:00-04:00,100088.94311706544,100088.94311706544,0.0
2020-07-01 09:30:00-04:00,100088.94311706544,100088.94311706544,0.0
2020-07-02 09:30:00-04:00,100088.94311706544,100088.94311706544,0.0
2020-07-03 09:30:00-04:00,100088.94311706544,100088.94311706544,0.0
2020-07-06 09:30:00-04:00,100088.94311706544,100088.94311706544,0.0
2020-07-07 09:30:00-04:00,100088.94311706544,100088.94311706544,0.0
2020-07-08 09:30:00-04:00,100088.94311706544,100088.94311706544,0.0
2020-07-09 09:30:00-04:00,100088.94311706544,100088.94311706544,0.0
2020-07-10 09:30:00-04:00,100088.94311706544,100088.94311706544,0.0
2020-07-11 09:30:00-04:00,100088.94311706544,100088.94311706544,0.0
2020-07-13 09:30:00-04:00,100088.94311706544,100088.94311706544,0.0
2020-07-14 09:30:00-04:00,100088.94311706544,100088.94311706544,0.0
2020-07-15 09:30:00-04:00,100088.94311706544,100088.94311706544,0.0
2020-07-16 09:30:00-04:00,100088.94311706544,100088.94311706544,0.0
2020-07-17 09:30:00-04:00,100088.94311706544,100088.94311706544,0.0
2020-07-18 09:30:00-04:00,100088.94311706544,100088.94311706544,0.0
2020-07-20 09:30:00-04:00,100088.94311706544,100088.94311706544,0.0
2020-07-21 09:30:00-04:00,100088.94311706544,100088.94311706544,0.0
2020-07-22 09:30:00-04:00,100088.94311706544,100088.94311706544,0.0
2020-07-23 09:30:00-04:00,100088.94311706544,100088.94311706544,0.0
2020-07-24 09:30:00-04:00,100088.94311706544,100088.94311706544,0.0
2020-07-25 09:30:00-04:00,100088.94311706544,100088.94311706544,0.0
2020-07-27 09:30:00-04:00,100088.94311706544,100088.94311706544,0.0
2020-07-28 09:30:00-04:00,100088.94311706544,100088.94311706544,0.0
2020-07-29 09:30:00-04:00,100088.94311706544,100088.94311706544,0.0
2020-07-30 09:30:00-04:00,100088.94311706544,100088.94311706544,0.0
2020-07-31 09:30:00-04:00,100088.94311706544,100088.94311706544,0.0
2020-08-01 09:30:00-04:00,100088.94311706544,100088.94311706544,0.0
2020-08-03 09:30:00-04:00,100088.94311706544,100088.94311706544,0.0
2020-08-04 09:30:00-04:00,100088.94311706544,100088.94311706544,0.0
2020-08-05 09:30:00-04:00,100088.94311706544,100088.94311706544,0.0
2020-08-06 09:30:00-04:00,100360.74127380372,50035.461458129896,0.002715566258106872
2020-08-07 09:30:00-04:00,100360.74127380372,50035.461458129896,0.0
2020-08-08 09:30:00-04:00,100360.74127380372,50035.461458129896,0.0
2020-08-10 09:30:00-04:00,100899.81237976075,50035.461458129896,0.005371334439293829
2020-08-11 09:30:00-04:00,100686.90182678224,50035.461458129896,-0.0021101184229874725
2020-08-12 09:30:00-04:00,100863.56924621583,50035.461458129896,0.0017546216660586644
2020-08-13 09:30:00-04:00,100833.37201110841,50035.461458129896,-0.00029938693755426904
2020-08-14 09:30:00-04:00,100833.37201110841,50035.461458129896,0.0
2020-08-15 09:30:00-04:00,100833.37201110841,50035.461458129896,0.0
2020-08-17 09:30:00-04:00,101124.80090515138,50035.461458129896,0.002890202799236574
2020-08-18 09:30:00-04:00,101232.00961486818,50035.461458129896,0.0010601623811092864
2020-08-19 09:30:00-04:00,100674.81924621583,50035.461458129896,-0.0055040927348192215
2020-08-20 09:30:00-04:00,101061.38348571779,50035.461458129896,0.0038397311502149645
2020-08-21 09:30:00-04:00,101061.38348571779,50035.461458129896,0.0
2020-08-22 09:30:00-04:00,101061.38348571779,50035.461458129896,0.0
2020-08-24 09:30:00-04:00,101908.49127380372,50035.461458129896,0.008382111533290493
2020-08-25 09:30:00-04:00,102094.22293273927,50035.461458129896,0.0018225336928650027
2020-08-26 09:30:00-04:00,102660.47293273927,50035.461458129896,0.005546347126546447
2020-08-27 09:30:00-04:00,102800.90182678224,50035.461458129896,0.001367896426261117
2020-08-28 09:30:00-04:00,102800.90182678224,50035.461458129896,0.0
2020-08-29 09:30:00-04:00,102800.90182678224,50035.461458129896,0.0
2020-08-31 09:30:00-04:00,102917.17016784669,50035.461458129896,0.0011310050690056528
2020-09-01 09:30:00-04:00,103590.63348571779,50035.461458129896,0.006543741115041746
2020-09-02 09:30:00-04:00,103771.83072082521,50035.461458129896,0.0017491662036452915
2020-09-03 09:30:00-04:00,102301.09219543458,50035.461458129896,-0.014172810821342363
2020-09-04 09:30:00-04:00,102301.09219543458,50035.461458129896,0.0
2020-09-05 09:30:00-04:00,102301.09219543458,50035.461458129896,0.0
2020-09-08 09:30:00-04:00,101005.50961486818,50035.461458129896,-0.012664406144279883
2020-09-09 09:30:00-04:00,101650.28256408693,50035.461458129896,0.006383542359988725
2020-09-10 09:30:00-04:00,100744.28256408693,50035.461458129896,-0.008912911771089216
2020-09-11 09:30:00-04:00,100744.28256408693,50035.461458129896,0.0
2020-09-12 09:30:00-04:00,100744.28256408693,50035.461458129896,0.0
2020-09-14 09:30:00-04:00,101544.58072082521,50035.461458129896,0.007943856826110096
2020-09-15 09:30:00-04:00,101516.10965148927,126446.3403643799,-0.00028037999796570734
2020-09-16 09:30:00-04:00,102986.86190979005,164695.4614581299,0.014487870578866247
2020-09-17 09:30:00-04:00,102779.69668762208,102779.69668762208,-0.002011569420859116
2020-09-18 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2020-09-19 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2020-09-21 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2020-09-22 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2020-09-23 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2020-09-24 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2020-09-25 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2020-09-26 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2020-09-28 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2020-09-29 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2020-09-30 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2020-10-01 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2020-10-02 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2020-10-03 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2020-10-05 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2020-10-06 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2020-10-07 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2020-10-08 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2020-10-09 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2020-10-10 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2020-10-12 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2020-10-13 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2020-10-14 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2020-10-15 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2020-10-16 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2020-10-17 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2020-10-19 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2020-10-20 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2020-10-21 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2020-10-22 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2020-10-23 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2020-10-24 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2020-10-26 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2020-10-27 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2020-10-28 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2020-10-29 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2020-10-30 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2020-10-31 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2020-11-02 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-11-03 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-11-04 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-11-05 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-11-06 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-11-07 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-11-09 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-11-10 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-11-11 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-11-12 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-11-13 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-11-14 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-11-16 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-11-17 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-11-18 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-11-19 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-11-20 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-11-21 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-11-23 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-11-24 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-11-25 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-11-26 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-11-27 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-11-28 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-11-30 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-12-01 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-12-02 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-12-03 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-12-04 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-12-05 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-12-07 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-12-08 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-12-09 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-12-10 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-12-11 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-12-12 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-12-14 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-12-15 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-12-16 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-12-17 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-12-18 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-12-19 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-12-21 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-12-22 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-12-23 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-12-24 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-12-25 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-12-28 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-12-29 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-12-30 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2020-12-31 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-01-01 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-01-04 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-01-05 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-01-06 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-01-07 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-01-08 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-01-09 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-01-11 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-01-12 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-01-13 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-01-14 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-01-15 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-01-16 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-01-19 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-01-20 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-01-21 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-01-22 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-01-23 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-01-25 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-01-26 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-01-27 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-01-28 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-01-29 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-01-30 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-02-01 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-02-02 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-02-03 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-02-04 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-02-05 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-02-06 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-02-08 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-02-09 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-02-10 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-02-11 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-02-12 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-02-13 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-02-16 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-02-17 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-02-18 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-02-19 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-02-20 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-02-22 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-02-23 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-02-24 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-02-25 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-02-26 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-02-27 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-03-01 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-03-02 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-03-03 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-03-04 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-03-05 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-03-06 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-03-08 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-03-09 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-03-10 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-03-11 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-03-12 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-03-13 09:30:00-05:00,102779.69668762208,102779.69668762208,0.0
2021-03-15 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-03-16 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-03-17 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-03-18 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-03-19 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-03-20 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-03-22 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-03-23 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-03-24 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-03-25 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-03-26 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-03-27 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-03-29 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-03-30 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-03-31 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-04-01 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-04-02 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-04-05 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-04-06 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-04-07 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-04-08 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-04-09 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-04-10 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-04-12 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-04-13 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-04-14 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-04-15 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-04-16 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-04-17 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-04-19 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-04-20 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-04-21 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-04-22 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-04-23 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-04-24 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-04-26 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-04-27 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-04-28 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-04-29 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-04-30 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-05-01 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-05-03 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-05-04 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-05-05 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-05-06 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-05-07 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-05-08 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-05-10 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-05-11 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-05-12 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-05-13 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-05-14 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-05-15 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-05-17 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-05-18 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-05-19 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
2021-05-20 09:30:00-04:00,102779.69668762208,102779.69668762208,0.0
