time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2024-01-08 09:30:00-05:00,MLTRADER,e49067ba13c246b89b2228bf89a95dc4,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2024-01-08 09:30:00-05:00,MLTRADER,e49067ba13c246b89b2228bf89a95dc4,SPY,sell,market,fill,1,gtc,0.0,1,stock,468.42999267578125,107.0,0.0
2024-01-09 09:30:00-05:00,MLTRADER,178f2264e8a2408e95196a6f5fa13b7a,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2024-01-09 09:30:00-05:00,MLTRADER,05d5628079de48699899e1849575a800,SPY,buy,stop,fill,1,day,0.0,1,stock,471.8699951171875,107.0,0.0
2024-01-17 09:30:00-05:00,MLTRADER,27a2a90dfb6f4281b978e28fa93b8900,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2024-01-17 09:30:00-05:00,MLTRADER,27a2a90dfb6f4281b978e28fa93b8900,SPY,sell,market,fill,1,gtc,0.0,1,stock,471.82000732421875,106.0,0.0
2024-01-18 09:30:00-05:00,MLTRADER,935667ee8afc4ff4a176260661ab9f85,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2024-01-18 09:30:00-05:00,MLTRADER,cf4459c666ca493489a1ffdbbe29b9d2,SPY,buy,stop,fill,1,day,0.0,1,stock,474.010009765625,106.0,0.0
